X,Y,fid,Comments,User,Date Time,Surveyed,Photo 1,Photo 2,Photo 3,icon_url
-95.3589157559658,44.785706639626,6,,,2023/03/17 16:39:21,0,,,,./0.png
-95.3606356756055,44.7870466508517,7,,,2023/03/17 16:39:21,0,,,,./0.png
-95.3532064418043,44.7867275973317,13,,,2023/03/17 16:39:21,0,,,,./0.png
-95.3545346251355,44.7867105237235,14,,,2023/03/17 16:39:21,0,,,,./0.png
-95.3560401292111,44.786717522993,15,,,2023/03/17 16:39:21,0,,,,./0.png
-95.3576361764048,44.7866741250735,16,,,2023/03/17 16:39:21,0,,,,./0.png
-95.3591516443134,44.7867023647252,17,,,2023/03/17 16:39:21,0,,,,./0.png
