X,Y,Owner,icon_url
-95.3526876937495,44.7869299094793,,./0.png
-95.352921845608,44.7867803251934,,./0.png
-95.352416547455,44.7867835035606,,./0.png
-95.3522180841841,44.7869328624594,,./0.png
-95.3519491379359,44.7867864416026,,./0.png
-95.3517770308382,44.7869356341166,,./0.png
-95.3513635131044,44.7867901200339,,./0.png
-95.3511496923038,44.7869395734913,,./0.png
-95.3508903421463,44.7867930899278,,./0.png
